time,max_amplitude,energy,theoretical_decay
0.0473,1.3398149797366488e123,7.764889889241687e245,1.2519596260439838e-32
0.047400000000000005,2.5750750108688252e123,2.868305542634602e246,1.0712813752347919e-32
0.0475,4.9491992639942103e123,1.0595355250699298e247,9.166779511503421e-33
0.0476,9.512178577841393e123,3.9138631230126916e247,7.843863298202315e-33
0.0477,1.8282056646010259e124,1.4457584652168066e248,6.711865531801738e-33
0.0478,3.5137439070638267e124,5.340548389277677e248,5.743233557794424e-33
0.047900000000000005,6.753286286925071e124,1.9727677744530475e249,4.914391020363765e-33
0.048,1.2979567344530996e125,7.28729038338868e249,4.205164017447255e-33
0.048100000000000004,2.494625006160199e125,2.69188303963155e250,3.598290071009441e-33
0.0482,4.794577320007754e125,9.943660699420982e250,3.078997960936897e-33
0.0483,9.215000900240567e125,3.6731309142892627e251,2.6346481957731425e-33
0.048400000000000006,1.7710892102438633e126,1.3568333756896005e252,2.2544253694076533e-33
0.0485,3.4039681868716104e126,5.012064237141945e252,1.9290749157260937e-33
0.048600000000000004,6.54230139860797e126,1.8514276231213312e253,1.6506778538698557e-33
0.0487,1.2574062165238943e127,6.839066862421441e253,1.4124580414394404e-33
0.0488,2.4166884052295104e127,2.5263118560259124e254,1.2086172442125571e-33
0.0489,4.644786045448033e127,9.332050296171395e254,1.034194007999938e-33
0.049,8.927107591239932e127,3.4472055586686047e255,8.849428976001436e-34
0.049100000000000005,1.7157571773127219e128,1.273377852302702e256,7.572311635487499e-34
0.0492,3.2976220588932844e128,4.703784346880685e256,6.4795032154548e-34
0.049300000000000004,6.337908060124599e128,1.73755080960101e257,5.544404924162237e-34
0.0494,1.2181225701785323e129,6.418412480894668e257,4.74425661056141e-34
0.0495,2.341186684791085e129,2.3709245535299467e258,4.059582785659594e-34
0.049600000000000005,4.499674521453801e129,8.75805856240214e258,3.4737185920627377e-34
0.0497,8.648208590351447e129,3.235176322598552e259,2.9724041838653494e-34
0.049800000000000004,1.6621538172512131e130,1.195055475334621e260,2.543437644156946e-34
0.0499,3.194598376460306e130,4.414466003448215e260,2.1763779922090768e-34
0.05,6.139900339523749e130,1.630678282122731e261,1.862291051582653e-34
0.050100000000000006,1.1800662160562354e131,6.023631528046306e261,1.5935319936242272e-34
0.0502,2.2680437747710956e131,2.2250947463684228e262,1.363559263492118e-34
